SPONSOR_PAYMENT_ID,REG_NO,ACC_NO,PROGRAM,SPONSOR_NAME,SCHOLARSHIP_TYPE,ACADEMIC_YEAR,SEMESTER,SEMESTER_INDEX,AMOUNT_SPONSORED_UGX,DISBURSEMENT_DATE,SPONSOR_REFERENCE,STATUS
SP0003806,M24B50/007,A11755,Bachelor of Art in Graphic Design and Animation,NGO Education Fund,TUITION_WAIVER,2025/2026,SEM2,4,4370648,2025-09-23,JBRN5GQ1N9,APPROVED
SP0003807,M24B50/009,A11770,Bachelor of Art in Graphic Design and Animation,Alumni Foundation,PARTIAL_SCHOLARSHIP,2024/2025,SEM1,1,1474658,2024-06-01,UEYPT1AVDZ,APPROVED
SP0003808,M24B50/009,A11770,Bachelor of Art in Graphic Design and Animation,Alumni Foundation,PARTIAL_SCHOLARSHIP,2024/2025,SEM2,2,2606768,2024-10-18,7AWKKBKPR1,APPROVED
SP0003809,M24B50/009,A11770,Bachelor of Art in Graphic Design and Animation,Alumni Foundation,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,3,1499354,2025-06-24,RBP3SEF7LA,APPROVED
SP0003810,M24B50/009,A11770,Bachelor of Art in Graphic Design and Animation,Alumni Foundation,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,4,4307065,2025-10-16,76NW06954K,APPROVED
SP0003811,M24B50/011,A11793,Bachelor of Art in Graphic Design and Animation,Government Sponsorship,TUITION_WAIVER,2024/2025,SEM1,1,2852430,2024-06-06,0IKWW58X6Z,APPROVED
SP0003812,M24B50/011,A11793,Bachelor of Art in Graphic Design and Animation,Government Sponsorship,TUITION_WAIVER,2024/2025,SEM2,2,2057223,2024-10-20,IWJQT1WOZ3,APPROVED
SP0003813,M24B50/011,A11793,Bachelor of Art in Graphic Design and Animation,Government Sponsorship,TUITION_WAIVER,2025/2026,SEM1,3,2619125,2025-05-14,YFTGWIHPRT,PENDING
SP0003814,M24B50/011,A11793,Bachelor of Art in Graphic Design and Animation,Government Sponsorship,TUITION_WAIVER,2025/2026,SEM2,4,1138586,2025-10-08,ZN6Y8FCB84,APPROVED
SP0003815,M25B50/001,A11703,Bachelor of Art in Graphic Design and Animation,Private Sponsor,NEED_BASED_AID,2025/2026,SEM1,1,4065703,2025-05-30,HJE6IYKT8N,PENDING
SP0003816,M25B50/003,A11792,Bachelor of Art in Graphic Design and Animation,Alumni Foundation,FULL_SCHOLARSHIP,2025/2026,SEM1,1,3436588,2025-06-02,PU0ZBENHM2,APPROVED
SP0003817,M25B50/005,A11818,Bachelor of Art in Graphic Design and Animation,Church Education Fund,MERIT_BASED_AID,2025/2026,SEM1,1,1207799,2025-06-13,5STZ4SD74H,APPROVED
SP0003818,M25B50/005,A11818,Bachelor of Art in Graphic Design and Animation,Church Education Fund,MERIT_BASED_AID,2025/2026,SEM2,2,2817655,2025-10-03,H1C1ZG7BUL,APPROVED
SP0003819,S22B50/003,A11749,Bachelor of Art in Graphic Design and Animation,Private Sponsor,PARTIAL_SCHOLARSHIP,2022/2023,SEM1,1,2124190,2022-10-24,LOFKQ9ODJV,PENDING
SP0003820,S22B50/003,A11749,Bachelor of Art in Graphic Design and Animation,Private Sponsor,PARTIAL_SCHOLARSHIP,2023/2024,SEM2,2,1811932,2023-01-12,OEDSEMYMZI,APPROVED
SP0003821,S22B50/003,A11749,Bachelor of Art in Graphic Design and Animation,Private Sponsor,PARTIAL_SCHOLARSHIP,2023/2024,SEM1,3,1268422,2023-09-30,7J4LBHO220,APPROVED
SP0003822,S22B50/003,A11749,Bachelor of Art in Graphic Design and Animation,Private Sponsor,PARTIAL_SCHOLARSHIP,2024/2025,SEM2,4,2988095,2024-01-10,8CMXCM5KQ0,PENDING
SP0003823,S22B50/003,A11749,Bachelor of Art in Graphic Design and Animation,Private Sponsor,PARTIAL_SCHOLARSHIP,2024/2025,SEM1,5,2939471,2024-10-10,1V0LEDPO6V,APPROVED
SP0003824,S22B50/003,A11749,Bachelor of Art in Graphic Design and Animation,Private Sponsor,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,6,1217896,2025-01-14,SRX8AST6PL,APPROVED
SP0003825,S22B50/003,A11749,Bachelor of Art in Graphic Design and Animation,Private Sponsor,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,7,3187317,2025-09-29,QHE48H30QU,PENDING
SP0003826,S22B50/003,A11749,Bachelor of Art in Graphic Design and Animation,Private Sponsor,PARTIAL_SCHOLARSHIP,2026/2027,SEM2,8,2984133,2026-01-31,J54U4I6318,APPROVED
SP0003827,S22B50/006,A11773,Bachelor of Art in Graphic Design and Animation,NGO Education Fund,FULL_SCHOLARSHIP,2022/2023,SEM1,1,2648567,2022-10-17,OXC8FHP0PS,APPROVED
SP0003828,S22B50/006,A11773,Bachelor of Art in Graphic Design and Animation,NGO Education Fund,FULL_SCHOLARSHIP,2023/2024,SEM2,2,2502008,2023-02-12,HDRVW4FJ4F,APPROVED
SP0003829,S22B50/006,A11773,Bachelor of Art in Graphic Design and Animation,NGO Education Fund,FULL_SCHOLARSHIP,2023/2024,SEM1,3,1929341,2023-09-16,NABEKD2V49,APPROVED
SP0003830,S22B50/006,A11773,Bachelor of Art in Graphic Design and Animation,NGO Education Fund,FULL_SCHOLARSHIP,2024/2025,SEM2,4,1912656,2024-02-19,A8VNSJGUNJ,APPROVED
SP0003831,S22B50/006,A11773,Bachelor of Art in Graphic Design and Animation,NGO Education Fund,FULL_SCHOLARSHIP,2024/2025,SEM1,5,2085803,2024-09-28,6R03Q1WO48,APPROVED
SP0003832,S22B50/006,A11773,Bachelor of Art in Graphic Design and Animation,NGO Education Fund,FULL_SCHOLARSHIP,2025/2026,SEM2,6,3119779,2025-02-02,D2PQISS7A6,APPROVED
SP0003833,S22B50/006,A11773,Bachelor of Art in Graphic Design and Animation,NGO Education Fund,FULL_SCHOLARSHIP,2025/2026,SEM1,7,1414596,2025-10-04,YIJFW3XLSC,PENDING
SP0003834,S22B50/006,A11773,Bachelor of Art in Graphic Design and Animation,NGO Education Fund,FULL_SCHOLARSHIP,2026/2027,SEM2,8,1881197,2026-01-31,9H5PGTUA9M,PENDING
SP0003835,S22B50/008,A11794,Bachelor of Art in Graphic Design and Animation,Corporate Scholarship,NEED_BASED_AID,2022/2023,SEM1,1,2760747,2022-09-24,MMLEX8J2B4,PENDING
SP0003836,S22B50/008,A11794,Bachelor of Art in Graphic Design and Animation,Corporate Scholarship,NEED_BASED_AID,2023/2024,SEM2,2,2985795,2023-01-27,1Z144ECUZS,APPROVED
SP0003837,S22B50/008,A11794,Bachelor of Art in Graphic Design and Animation,Corporate Scholarship,NEED_BASED_AID,2023/2024,SEM1,3,2519044,2023-10-25,6LNKW4Z5CO,APPROVED
SP0003838,S22B50/008,A11794,Bachelor of Art in Graphic Design and Animation,Corporate Scholarship,NEED_BASED_AID,2024/2025,SEM2,4,1127212,2024-01-27,E26MPLY8KB,APPROVED
SP0003839,S22B50/008,A11794,Bachelor of Art in Graphic Design and Animation,Corporate Scholarship,NEED_BASED_AID,2024/2025,SEM1,5,1872040,2024-10-26,L8H73BDMVN,APPROVED
SP0003840,S22B50/008,A11794,Bachelor of Art in Graphic Design and Animation,Corporate Scholarship,NEED_BASED_AID,2025/2026,SEM2,6,3379185,2025-02-04,YJDSXQ1F8Z,APPROVED
SP0003841,S22B50/008,A11794,Bachelor of Art in Graphic Design and Animation,Corporate Scholarship,NEED_BASED_AID,2025/2026,SEM1,7,1205699,2025-09-28,DDU34707AA,PENDING
SP0003842,S22B50/008,A11794,Bachelor of Art in Graphic Design and Animation,Corporate Scholarship,NEED_BASED_AID,2026/2027,SEM2,8,1970607,2026-01-22,89KCVIH896,PENDING
SP0003843,S22B50/010,A11817,Bachelor of Art in Graphic Design and Animation,Corporate Scholarship,NEED_BASED_AID,2022/2023,SEM1,1,2795623,2022-09-11,STZ16ESUIP,APPROVED
SP0003844,S22B50/010,A11817,Bachelor of Art in Graphic Design and Animation,Corporate Scholarship,NEED_BASED_AID,2023/2024,SEM2,2,1107127,2023-01-13,JSZC54GD1J,APPROVED
SP0003845,S22B50/010,A11817,Bachelor of Art in Graphic Design and Animation,Corporate Scholarship,NEED_BASED_AID,2023/2024,SEM1,3,3001329,2023-10-11,0BMHG2OCKS,APPROVED
SP0003846,S22B50/010,A11817,Bachelor of Art in Graphic Design and Animation,Corporate Scholarship,NEED_BASED_AID,2024/2025,SEM2,4,1583228,2024-01-25,VZUOK8LH21,APPROVED
SP0003847,S22B50/010,A11817,Bachelor of Art in Graphic Design and Animation,Corporate Scholarship,NEED_BASED_AID,2024/2025,SEM1,5,935079,2024-10-23,G1G3G5ZGOI,APPROVED
SP0003848,S22B50/010,A11817,Bachelor of Art in Graphic Design and Animation,Corporate Scholarship,NEED_BASED_AID,2025/2026,SEM2,6,2597222,2025-01-28,81YBYVXUT6,APPROVED
SP0003849,S22B50/010,A11817,Bachelor of Art in Graphic Design and Animation,Corporate Scholarship,NEED_BASED_AID,2025/2026,SEM1,7,1010948,2025-10-28,TMU3O5BTHD,APPROVED
SP0003850,S22B50/010,A11817,Bachelor of Art in Graphic Design and Animation,Corporate Scholarship,NEED_BASED_AID,2026/2027,SEM2,8,1473545,2026-01-31,7VNU4ZL7ET,APPROVED
SP0003851,S23B50/003,A11712,Bachelor of Art in Graphic Design and Animation,International Education Grant,TUITION_WAIVER,2023/2024,SEM1,1,2361427,2023-09-15,NQMUFMBOPU,PENDING
SP0003852,S23B50/003,A11712,Bachelor of Art in Graphic Design and Animation,International Education Grant,TUITION_WAIVER,2024/2025,SEM2,2,1782005,2024-02-26,NZS1RCGK1I,APPROVED
SP0003853,S23B50/003,A11712,Bachelor of Art in Graphic Design and Animation,International Education Grant,TUITION_WAIVER,2024/2025,SEM1,3,3219912,2024-10-29,XT8YUBIYFC,APPROVED
SP0003854,S23B50/003,A11712,Bachelor of Art in Graphic Design and Animation,International Education Grant,TUITION_WAIVER,2025/2026,SEM2,4,3136019,2025-02-06,033PBOCHF5,APPROVED
SP0003855,S23B50/003,A11712,Bachelor of Art in Graphic Design and Animation,International Education Grant,TUITION_WAIVER,2025/2026,SEM1,5,1441748,2025-10-16,JBSIPALFI6,PENDING
SP0003856,S23B50/005,A11720,Bachelor of Art in Graphic Design and Animation,NGO Education Fund,NEED_BASED_AID,2023/2024,SEM1,1,1736123,2023-09-10,URQRKVRYB5,APPROVED
SP0003857,S23B50/005,A11720,Bachelor of Art in Graphic Design and Animation,NGO Education Fund,NEED_BASED_AID,2024/2025,SEM2,2,3271819,2024-01-24,B469CAWZEG,APPROVED
SP0003858,S23B50/005,A11720,Bachelor of Art in Graphic Design and Animation,NGO Education Fund,NEED_BASED_AID,2024/2025,SEM1,3,1168197,2024-10-21,1TGBIJ9CT6,APPROVED
SP0003859,S23B50/005,A11720,Bachelor of Art in Graphic Design and Animation,NGO Education Fund,NEED_BASED_AID,2025/2026,SEM2,4,2616405,2025-01-28,EJATBZNACS,APPROVED
SP0003860,S23B50/005,A11720,Bachelor of Art in Graphic Design and Animation,NGO Education Fund,NEED_BASED_AID,2025/2026,SEM1,5,3005389,2025-10-21,LJOG4CE5G5,PENDING
SP0003861,S23B50/008,A11765,Bachelor of Art in Graphic Design and Animation,Church Education Fund,PARTIAL_SCHOLARSHIP,2023/2024,SEM1,1,1275982,2023-10-10,5YMCZHZLOL,APPROVED
SP0003862,S23B50/008,A11765,Bachelor of Art in Graphic Design and Animation,Church Education Fund,PARTIAL_SCHOLARSHIP,2024/2025,SEM2,2,1289906,2024-02-19,JV6UV4QY1A,APPROVED
SP0003863,S23B50/008,A11765,Bachelor of Art in Graphic Design and Animation,Church Education Fund,PARTIAL_SCHOLARSHIP,2024/2025,SEM1,3,2014851,2024-10-03,FLSFSM6R89,APPROVED
SP0003864,S23B50/008,A11765,Bachelor of Art in Graphic Design and Animation,Church Education Fund,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,4,1798907,2025-02-28,2C0BDQNGZI,APPROVED
SP0003865,S23B50/008,A11765,Bachelor of Art in Graphic Design and Animation,Church Education Fund,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,5,2205778,2025-09-25,0TLUPKV73D,APPROVED
SP0003866,S23B50/008,A11765,Bachelor of Art in Graphic Design and Animation,Church Education Fund,PARTIAL_SCHOLARSHIP,2026/2027,SEM2,6,2410311,2026-01-31,WTQZ1HEOG7,APPROVED
SP0003867,S23B50/011,A11808,Bachelor of Art in Graphic Design and Animation,International Education Grant,PARTIAL_SCHOLARSHIP,2023/2024,SEM1,1,3886221,2023-09-11,57BTAFDUL7,PENDING
SP0003868,S23B50/011,A11808,Bachelor of Art in Graphic Design and Animation,International Education Grant,PARTIAL_SCHOLARSHIP,2024/2025,SEM2,2,3651689,2024-01-27,R2G54323OD,APPROVED
SP0003869,S23B50/011,A11808,Bachelor of Art in Graphic Design and Animation,International Education Grant,PARTIAL_SCHOLARSHIP,2024/2025,SEM1,3,1484225,2024-09-15,XYNGVLLHNN,APPROVED
SP0003870,S23B50/011,A11808,Bachelor of Art in Graphic Design and Animation,International Education Grant,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,4,4215389,2025-02-06,8IWBF2W0EU,PENDING
SP0003871,S23B50/011,A11808,Bachelor of Art in Graphic Design and Animation,International Education Grant,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,5,3544414,2025-10-24,Y5V20HBM0H,APPROVED
SP0003872,S23B50/011,A11808,Bachelor of Art in Graphic Design and Animation,International Education Grant,PARTIAL_SCHOLARSHIP,2026/2027,SEM2,6,2073120,2026-01-31,G3C41K7YLF,PENDING
SP0003873,S24B50/005,A11803,Bachelor of Art in Graphic Design and Animation,Alumni Foundation,PARTIAL_SCHOLARSHIP,2024/2025,SEM1,1,1981525,2024-10-29,LE6BF4OLPF,PENDING
SP0003874,S24B50/005,A11803,Bachelor of Art in Graphic Design and Animation,Alumni Foundation,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,2,2913002,2025-01-22,Z7TVD7IEEY,APPROVED
SP0003875,S24B50/005,A11803,Bachelor of Art in Graphic Design and Animation,Alumni Foundation,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,3,2925891,2025-10-09,K5BZGEQISS,APPROVED
SP0003876,S24B50/005,A11803,Bachelor of Art in Graphic Design and Animation,Alumni Foundation,PARTIAL_SCHOLARSHIP,2026/2027,SEM2,4,2953133,2026-01-26,S7U7NZ3ANF,APPROVED
SP0003877,S25B50/002,A11726,Bachelor of Art in Graphic Design and Animation,Government Sponsorship,NEED_BASED_AID,2025/2026,SEM1,1,1938547,2025-10-30,4WBBNGAY7T,APPROVED
SP0003878,S25B50/002,A11726,Bachelor of Art in Graphic Design and Animation,Government Sponsorship,NEED_BASED_AID,2026/2027,SEM2,2,3194787,2026-01-31,QQ4Q0EZNDP,APPROVED
SP0003879,S25B50/004,A11734,Bachelor of Art in Graphic Design and Animation,Government Sponsorship,FULL_SCHOLARSHIP,2025/2026,SEM1,1,2204921,2025-10-04,B7Y6VO01DM,APPROVED
SP0003880,S25B50/004,A11734,Bachelor of Art in Graphic Design and Animation,Government Sponsorship,FULL_SCHOLARSHIP,2026/2027,SEM2,2,2897916,2026-01-31,5NK6WPSSMD,APPROVED
SP0003881,S25B50/008,A11786,Bachelor of Art in Graphic Design and Animation,Church Education Fund,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,1,2682278,2025-10-30,LUJBYYORGO,APPROVED
SP0003882,S25B50/008,A11786,Bachelor of Art in Graphic Design and Animation,Church Education Fund,PARTIAL_SCHOLARSHIP,2026/2027,SEM2,2,1756490,2026-01-19,HDL76UIY5V,PENDING
SP0003883,S25B50/010,A11798,Bachelor of Art in Graphic Design and Animation,Alumni Foundation,MERIT_BASED_AID,2025/2026,SEM1,1,1655466,2025-09-10,N50V389J3P,APPROVED
SP0003884,S25B50/010,A11798,Bachelor of Art in Graphic Design and Animation,Alumni Foundation,MERIT_BASED_AID,2026/2027,SEM2,2,1404706,2026-01-31,1TJE9OE3OJ,APPROVED
SP0003885,J22B49/001,A11824,Bachelor of Visual Art and Design,Private Sponsor,PARTIAL_SCHOLARSHIP,2022/2023,SEM1,1,3560568,2022-02-17,9VLI3SMF59,APPROVED
SP0003886,J22B49/001,A11824,Bachelor of Visual Art and Design,Private Sponsor,PARTIAL_SCHOLARSHIP,2022/2023,SEM2,2,2702589,2022-06-18,HEF8U4K2DT,APPROVED
SP0003887,J22B49/001,A11824,Bachelor of Visual Art and Design,Private Sponsor,PARTIAL_SCHOLARSHIP,2023/2024,SEM1,3,1079922,2023-02-20,GQ5RDRZWQ2,APPROVED
SP0003888,J22B49/001,A11824,Bachelor of Visual Art and Design,Private Sponsor,PARTIAL_SCHOLARSHIP,2023/2024,SEM2,4,3632412,2023-05-18,U27URZ1YI5,APPROVED
SP0003889,J22B49/001,A11824,Bachelor of Visual Art and Design,Private Sponsor,PARTIAL_SCHOLARSHIP,2024/2025,SEM1,5,1571283,2024-02-07,RPPXMKSGFM,APPROVED
SP0003890,J22B49/001,A11824,Bachelor of Visual Art and Design,Private Sponsor,PARTIAL_SCHOLARSHIP,2024/2025,SEM2,6,2877883,2024-06-14,NHWYTVLZ2P,APPROVED
SP0003891,J22B49/001,A11824,Bachelor of Visual Art and Design,Private Sponsor,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,7,1656779,2025-01-16,OBPO85D21G,PENDING
SP0003892,J22B49/001,A11824,Bachelor of Visual Art and Design,Private Sponsor,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,8,3073284,2025-05-11,RKPOMDZR5R,APPROVED
SP0003893,J22B49/003,A11857,Bachelor of Visual Art and Design,Private Sponsor,FULL_SCHOLARSHIP,2022/2023,SEM1,1,4366495,2022-01-28,R0X8482E3Q,PENDING
SP0003894,J22B49/003,A11857,Bachelor of Visual Art and Design,Private Sponsor,FULL_SCHOLARSHIP,2022/2023,SEM2,2,3322517,2022-06-21,N532RZRHLT,APPROVED
SP0003895,J22B49/003,A11857,Bachelor of Visual Art and Design,Private Sponsor,FULL_SCHOLARSHIP,2023/2024,SEM1,3,2861281,2023-03-01,QWDKGQXT8L,APPROVED
SP0003896,J22B49/003,A11857,Bachelor of Visual Art and Design,Private Sponsor,FULL_SCHOLARSHIP,2023/2024,SEM2,4,1556394,2023-06-28,RLWNS8SNR6,APPROVED
SP0003897,J22B49/003,A11857,Bachelor of Visual Art and Design,Private Sponsor,FULL_SCHOLARSHIP,2024/2025,SEM1,5,2803824,2024-01-18,29F2D8MUWM,APPROVED
SP0003898,J22B49/003,A11857,Bachelor of Visual Art and Design,Private Sponsor,FULL_SCHOLARSHIP,2024/2025,SEM2,6,3244453,2024-05-14,7IJQQBYTD2,PENDING
SP0003899,J22B49/003,A11857,Bachelor of Visual Art and Design,Private Sponsor,FULL_SCHOLARSHIP,2025/2026,SEM1,7,4631223,2025-01-26,536UXZIVLK,APPROVED
SP0003900,J22B49/003,A11857,Bachelor of Visual Art and Design,Private Sponsor,FULL_SCHOLARSHIP,2025/2026,SEM2,8,1432953,2025-05-22,STC1C59NU4,APPROVED
SP0003901,J22B49/003,A11857,Bachelor of Visual Art and Design,Private Sponsor,FULL_SCHOLARSHIP,2026/2027,SEM1,9,2455371,2026-01-31,WPI126248U,APPROVED
SP0003902,J22B49/006,A11886,Bachelor of Visual Art and Design,Government Sponsorship,FULL_SCHOLARSHIP,2022/2023,SEM1,1,2187364,2022-02-25,REKD7B9QDB,APPROVED
SP0003903,J22B49/006,A11886,Bachelor of Visual Art and Design,Government Sponsorship,FULL_SCHOLARSHIP,2022/2023,SEM2,2,1175950,2022-06-05,BMYAOV0LEZ,PENDING
SP0003904,J22B49/006,A11886,Bachelor of Visual Art and Design,Government Sponsorship,FULL_SCHOLARSHIP,2023/2024,SEM1,3,1419693,2023-02-27,FQ89XELKGS,APPROVED
SP0003905,J22B49/006,A11886,Bachelor of Visual Art and Design,Government Sponsorship,FULL_SCHOLARSHIP,2023/2024,SEM2,4,2446362,2023-05-23,J3314J468B,APPROVED
SP0003906,J22B49/006,A11886,Bachelor of Visual Art and Design,Government Sponsorship,FULL_SCHOLARSHIP,2024/2025,SEM1,5,1279651,2024-02-08,4GL001IN90,APPROVED
SP0003907,J22B49/006,A11886,Bachelor of Visual Art and Design,Government Sponsorship,FULL_SCHOLARSHIP,2024/2025,SEM2,6,2197392,2024-06-22,CY1BGCB7JS,APPROVED
SP0003908,J22B49/006,A11886,Bachelor of Visual Art and Design,Government Sponsorship,FULL_SCHOLARSHIP,2025/2026,SEM1,7,2096969,2025-02-25,U8EFYE83XK,APPROVED
SP0003909,J22B49/006,A11886,Bachelor of Visual Art and Design,Government Sponsorship,FULL_SCHOLARSHIP,2025/2026,SEM2,8,2180397,2025-06-29,PZBYSJTS40,PENDING
SP0003910,J22B49/008,A11921,Bachelor of Visual Art and Design,Corporate Scholarship,NEED_BASED_AID,2022/2023,SEM1,1,2140907,2022-02-23,NU9I2YP666,APPROVED
SP0003911,J22B49/008,A11921,Bachelor of Visual Art and Design,Corporate Scholarship,NEED_BASED_AID,2022/2023,SEM2,2,1303604,2022-05-25,UF7SQ1POJ4,PENDING
SP0003912,J22B49/008,A11921,Bachelor of Visual Art and Design,Corporate Scholarship,NEED_BASED_AID,2023/2024,SEM1,3,3104653,2023-02-21,OIL3P34HK2,APPROVED
SP0003913,J22B49/008,A11921,Bachelor of Visual Art and Design,Corporate Scholarship,NEED_BASED_AID,2023/2024,SEM2,4,1473796,2023-05-10,XT700B7UI6,APPROVED
SP0003914,J22B49/008,A11921,Bachelor of Visual Art and Design,Corporate Scholarship,NEED_BASED_AID,2024/2025,SEM1,5,3106401,2024-02-01,RI21YAHAD5,APPROVED
SP0003915,J22B49/008,A11921,Bachelor of Visual Art and Design,Corporate Scholarship,NEED_BASED_AID,2024/2025,SEM2,6,3807756,2024-06-11,R077G1V65M,APPROVED
SP0003916,J22B49/008,A11921,Bachelor of Visual Art and Design,Corporate Scholarship,NEED_BASED_AID,2025/2026,SEM1,7,2758452,2025-01-25,2PMP8K7ND3,APPROVED
SP0003917,J22B49/008,A11921,Bachelor of Visual Art and Design,Corporate Scholarship,NEED_BASED_AID,2025/2026,SEM2,8,1827970,2025-06-22,6YATIORBYG,APPROVED
SP0003918,J22B49/008,A11921,Bachelor of Visual Art and Design,Corporate Scholarship,NEED_BASED_AID,2026/2027,SEM1,9,2863474,2026-01-31,DPG57TY1DB,PENDING
SP0003919,J23B49/002,A11878,Bachelor of Visual Art and Design,Alumni Foundation,PARTIAL_SCHOLARSHIP,2023/2024,SEM1,1,2814489,2023-02-25,3271O65WK1,APPROVED
SP0003920,J23B49/002,A11878,Bachelor of Visual Art and Design,Alumni Foundation,PARTIAL_SCHOLARSHIP,2023/2024,SEM2,2,1224564,2023-06-17,1LVH5SUMS3,APPROVED
SP0003921,J23B49/002,A11878,Bachelor of Visual Art and Design,Alumni Foundation,PARTIAL_SCHOLARSHIP,2024/2025,SEM1,3,1903691,2024-01-27,7TR9WTLW36,APPROVED
SP0003922,J23B49/002,A11878,Bachelor of Visual Art and Design,Alumni Foundation,PARTIAL_SCHOLARSHIP,2024/2025,SEM2,4,3186655,2024-06-14,877IIGGT01,APPROVED
SP0003923,J23B49/002,A11878,Bachelor of Visual Art and Design,Alumni Foundation,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,5,3345750,2025-01-23,9O1X643O01,APPROVED
SP0003924,J23B49/002,A11878,Bachelor of Visual Art and Design,Alumni Foundation,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,6,3564727,2025-06-14,PMGCOMLJOC,PENDING
SP0003925,J23B49/002,A11878,Bachelor of Visual Art and Design,Alumni Foundation,PARTIAL_SCHOLARSHIP,2026/2027,SEM1,7,3562380,2026-01-31,L41H0B6C2W,PENDING
SP0003926,J23B49/005,A11928,Bachelor of Visual Art and Design,Church Education Fund,PARTIAL_SCHOLARSHIP,2023/2024,SEM1,1,2944876,2023-01-17,WSSJHI98PB,PENDING
SP0003927,J23B49/005,A11928,Bachelor of Visual Art and Design,Church Education Fund,PARTIAL_SCHOLARSHIP,2023/2024,SEM2,2,1881846,2023-05-22,CFA4HGUYPR,PENDING
SP0003928,J23B49/005,A11928,Bachelor of Visual Art and Design,Church Education Fund,PARTIAL_SCHOLARSHIP,2024/2025,SEM1,3,1689258,2024-01-12,X8D0DHMNHZ,APPROVED
SP0003929,J23B49/005,A11928,Bachelor of Visual Art and Design,Church Education Fund,PARTIAL_SCHOLARSHIP,2024/2025,SEM2,4,3552196,2024-06-01,PHKVX319VT,PENDING
SP0003930,J23B49/005,A11928,Bachelor of Visual Art and Design,Church Education Fund,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,5,2455056,2025-02-21,0YSMHTC8O5,APPROVED
SP0003931,J23B49/005,A11928,Bachelor of Visual Art and Design,Church Education Fund,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,6,1739311,2025-05-20,NQIL58OLFK,APPROVED
SP0003932,J23B49/005,A11928,Bachelor of Visual Art and Design,Church Education Fund,PARTIAL_SCHOLARSHIP,2026/2027,SEM1,7,2062416,2026-01-31,UZ7PBBT5I4,APPROVED
SP0003933,J24B49/002,A11862,Bachelor of Visual Art and Design,Alumni Foundation,FULL_SCHOLARSHIP,2024/2025,SEM1,1,3012295,2024-01-15,PP7L6BLRYV,PENDING
SP0003934,J24B49/002,A11862,Bachelor of Visual Art and Design,Alumni Foundation,FULL_SCHOLARSHIP,2024/2025,SEM2,2,1899233,2024-05-30,Y2D96WA08Q,APPROVED
SP0003935,J24B49/002,A11862,Bachelor of Visual Art and Design,Alumni Foundation,FULL_SCHOLARSHIP,2025/2026,SEM1,3,3032825,2025-02-13,FZHQA33BVG,APPROVED
SP0003936,J24B49/002,A11862,Bachelor of Visual Art and Design,Alumni Foundation,FULL_SCHOLARSHIP,2025/2026,SEM2,4,3555964,2025-06-06,ZGKVG69P0V,PENDING
SP0003937,J24B49/002,A11862,Bachelor of Visual Art and Design,Alumni Foundation,FULL_SCHOLARSHIP,2026/2027,SEM1,5,2530753,2026-01-23,LUQ2PZ0VD2,APPROVED
