REG_NO,ACC_NO,PROGRAM,ACADEMIC_YEAR,SEMESTER,SEMESTER_INDEX,CREDITS_ATTEMPTED,QUALITY_POINTS,COURSES_COUNT,PASSED_COURSES,FAILED_COURSES,FCW_COUNT,FEX_COUNT,MEX_COUNT,CREDITS_PASSED,CREDITS_FAILED,SEMESTER_GPA,CUM_CREDITS_ATTEMPTED,CUM_CREDITS_PASSED,CUM_QUALITY_POINTS,CGPA
J23B80/018,A13658,Bachelor of Human Resource Management,2023/2024,SEM2,2,22,90.0,7,6,1,1,0,0,18.0,4.0,4.09,40,33.0,152.0,3.8
J23B80/018,A13658,Bachelor of Human Resource Management,2024/2025,SEM1,3,19,85.0,6,6,0,0,0,0,19.0,0.0,4.47,59,52.0,237.0,4.02
J23B80/018,A13658,Bachelor of Human Resource Management,2024/2025,SEM2,4,20,76.5,7,7,0,0,0,0,20.0,0.0,3.82,79,72.0,313.5,3.97
J23B80/018,A13658,Bachelor of Human Resource Management,2025/2026,SEM1,5,18,76.0,6,6,0,0,0,0,18.0,0.0,4.22,97,90.0,389.5,4.02
J23B80/018,A13658,Bachelor of Human Resource Management,2025/2026,SEM2,6,21,70.5,7,5,2,1,0,1,14.0,7.0,3.36,118,104.0,460.0,3.9
J23B80/020,A13678,Bachelor of Human Resource Management,2023/2024,SEM1,1,18,58.0,6,5,1,0,0,1,15.0,3.0,3.22,18,15.0,58.0,3.22
J23B80/020,A13678,Bachelor of Human Resource Management,2023/2024,SEM2,2,22,59.0,7,5,2,1,1,0,16.0,6.0,2.68,40,31.0,117.0,2.92
J23B80/020,A13678,Bachelor of Human Resource Management,2024/2025,SEM1,3,19,56.5,6,5,1,0,1,0,16.0,3.0,2.97,59,47.0,173.5,2.94
J23B80/020,A13678,Bachelor of Human Resource Management,2024/2025,SEM2,4,20,41.5,7,3,4,0,2,2,9.0,11.0,2.08,79,56.0,215.0,2.72
J23B80/020,A13678,Bachelor of Human Resource Management,2025/2026,SEM1,5,18,47.0,6,3,3,0,3,0,9.0,9.0,2.61,97,65.0,262.0,2.7
J23B80/020,A13678,Bachelor of Human Resource Management,2025/2026,SEM2,6,21,57.5,7,5,2,1,1,0,14.0,7.0,2.74,118,79.0,319.5,2.71
J23B80/022,A13705,Bachelor of Human Resource Management,2023/2024,SEM1,1,18,53.5,6,5,1,0,0,1,14.0,4.0,2.97,18,14.0,53.5,2.97
J23B80/022,A13705,Bachelor of Human Resource Management,2023/2024,SEM2,2,22,61.0,7,5,2,0,2,0,16.0,6.0,2.77,40,30.0,114.5,2.86
J23B80/022,A13705,Bachelor of Human Resource Management,2024/2025,SEM1,3,19,44.0,6,4,2,0,2,0,12.0,7.0,2.32,59,42.0,158.5,2.69
J23B80/022,A13705,Bachelor of Human Resource Management,2024/2025,SEM2,4,20,66.5,7,5,2,0,2,0,14.0,6.0,3.32,79,56.0,225.0,2.85
J23B80/022,A13705,Bachelor of Human Resource Management,2025/2026,SEM1,5,18,53.0,6,5,1,0,1,0,15.0,3.0,2.94,97,71.0,278.0,2.87
J23B80/022,A13705,Bachelor of Human Resource Management,2025/2026,SEM2,6,21,54.0,7,5,2,1,1,0,15.0,6.0,2.57,118,86.0,332.0,2.81
J23B80/024,A13725,Bachelor of Human Resource Management,2023/2024,SEM1,1,18,44.5,6,3,3,1,2,0,9.0,9.0,2.47,18,9.0,44.5,2.47
J23B80/024,A13725,Bachelor of Human Resource Management,2023/2024,SEM2,2,22,65.0,7,7,0,0,0,0,22.0,0.0,2.95,40,31.0,109.5,2.74
J23B80/024,A13725,Bachelor of Human Resource Management,2024/2025,SEM1,3,19,60.5,6,5,1,0,1,0,15.0,4.0,3.18,59,46.0,170.0,2.88
J23B80/024,A13725,Bachelor of Human Resource Management,2024/2025,SEM2,4,20,77.5,7,7,0,0,0,0,20.0,0.0,3.88,79,66.0,247.5,3.13
J23B80/024,A13725,Bachelor of Human Resource Management,2025/2026,SEM1,5,18,72.0,6,5,1,0,1,0,15.0,3.0,4.0,97,81.0,319.5,3.29
J23B80/024,A13725,Bachelor of Human Resource Management,2025/2026,SEM2,6,21,77.5,7,6,1,0,0,1,18.0,3.0,3.69,118,99.0,397.0,3.36
J23B83/001,A13853,Bachelor of Procurement and Logistics Management,2023/2024,SEM1,1,21,49.5,7,3,4,1,3,0,9.0,12.0,2.36,21,9.0,49.5,2.36
J23B83/001,A13853,Bachelor of Procurement and Logistics Management,2023/2024,SEM2,2,18,38.5,6,3,3,2,1,0,9.0,9.0,2.14,39,18.0,88.0,2.26
J23B83/001,A13853,Bachelor of Procurement and Logistics Management,2024/2025,SEM1,3,21,52.0,7,5,2,0,1,1,17.0,4.0,2.48,60,35.0,140.0,2.33
J23B83/001,A13853,Bachelor of Procurement and Logistics Management,2024/2025,SEM2,4,17,47.5,6,5,1,0,1,0,14.0,3.0,2.79,77,49.0,187.5,2.44
J23B83/001,A13853,Bachelor of Procurement and Logistics Management,2025/2026,SEM1,5,21,58.0,7,6,1,0,1,0,19.0,2.0,2.76,98,68.0,245.5,2.51
J23B83/001,A13853,Bachelor of Procurement and Logistics Management,2025/2026,SEM2,6,18,57.5,6,6,0,0,0,0,18.0,0.0,3.19,116,86.0,303.0,2.61
J23B83/002,A13861,Bachelor of Procurement and Logistics Management,2023/2024,SEM1,1,21,60.0,7,5,2,1,1,0,16.0,5.0,2.86,21,16.0,60.0,2.86
J23B83/002,A13861,Bachelor of Procurement and Logistics Management,2023/2024,SEM2,2,18,56.5,6,5,1,1,0,0,15.0,3.0,3.14,39,31.0,116.5,2.99
J23B83/002,A13861,Bachelor of Procurement and Logistics Management,2024/2025,SEM1,3,21,81.0,7,6,1,0,0,1,18.0,3.0,3.86,60,49.0,197.5,3.29
J23B83/002,A13861,Bachelor of Procurement and Logistics Management,2024/2025,SEM2,4,17,45.5,6,4,2,1,1,0,11.0,6.0,2.68,77,60.0,243.0,3.16
J23B83/002,A13861,Bachelor of Procurement and Logistics Management,2025/2026,SEM1,5,21,74.0,7,6,1,0,1,0,18.0,3.0,3.52,98,78.0,317.0,3.23
J23B83/002,A13861,Bachelor of Procurement and Logistics Management,2025/2026,SEM2,6,18,53.0,6,5,1,1,0,0,14.0,4.0,2.94,116,92.0,370.0,3.19
J23B83/007,A13927,Bachelor of Procurement and Logistics Management,2023/2024,SEM1,1,21,84.5,7,7,0,0,0,0,21.0,0.0,4.02,21,21.0,84.5,4.02
J23B83/007,A13927,Bachelor of Procurement and Logistics Management,2023/2024,SEM2,2,18,68.5,6,5,1,0,1,0,16.0,2.0,3.81,39,37.0,153.0,3.92
J23B83/007,A13927,Bachelor of Procurement and Logistics Management,2024/2025,SEM1,3,21,77.0,7,7,0,0,0,0,21.0,0.0,3.67,60,58.0,230.0,3.83
J23B83/007,A13927,Bachelor of Procurement and Logistics Management,2024/2025,SEM2,4,17,66.0,6,6,0,0,0,0,17.0,0.0,3.88,77,75.0,296.0,3.84
J23B83/007,A13927,Bachelor of Procurement and Logistics Management,2025/2026,SEM1,5,21,60.5,7,6,1,1,0,0,17.0,4.0,2.88,98,92.0,356.5,3.64
J23B83/007,A13927,Bachelor of Procurement and Logistics Management,2025/2026,SEM2,6,18,66.5,6,5,1,1,0,0,15.0,3.0,3.69,116,107.0,423.0,3.65
J23B83/009,A13940,Bachelor of Procurement and Logistics Management,2023/2024,SEM1,1,21,49.5,7,4,3,0,3,0,13.0,8.0,2.36,21,13.0,49.5,2.36
J23B83/009,A13940,Bachelor of Procurement and Logistics Management,2023/2024,SEM2,2,18,63.5,6,5,1,0,1,0,16.0,2.0,3.53,39,29.0,113.0,2.9
J23B83/009,A13940,Bachelor of Procurement and Logistics Management,2024/2025,SEM1,3,21,58.0,7,7,0,0,0,0,21.0,0.0,2.76,60,50.0,171.0,2.85
J23B83/009,A13940,Bachelor of Procurement and Logistics Management,2024/2025,SEM2,4,17,66.0,6,6,0,0,0,0,17.0,0.0,3.88,77,67.0,237.0,3.08
J23B83/009,A13940,Bachelor of Procurement and Logistics Management,2025/2026,SEM1,5,21,64.5,7,5,2,1,1,0,15.0,6.0,3.07,98,82.0,301.5,3.08
J23B83/009,A13940,Bachelor of Procurement and Logistics Management,2025/2026,SEM2,6,18,47.5,6,3,3,2,1,0,10.0,8.0,2.64,116,92.0,349.0,3.01
J23B83/013,A13953,Bachelor of Procurement and Logistics Management,2023/2024,SEM1,1,21,72.5,7,6,1,1,0,0,19.0,2.0,3.45,21,19.0,72.5,3.45
J23B83/013,A13953,Bachelor of Procurement and Logistics Management,2023/2024,SEM2,2,18,42.0,6,3,3,1,1,1,9.0,9.0,2.33,39,28.0,114.5,2.94
J23B83/013,A13953,Bachelor of Procurement and Logistics Management,2024/2025,SEM1,3,21,61.5,7,5,2,0,1,1,15.0,6.0,2.93,60,43.0,176.0,2.93
J23B83/013,A13953,Bachelor of Procurement and Logistics Management,2024/2025,SEM2,4,17,46.5,6,5,1,1,0,0,14.0,3.0,2.74,77,57.0,222.5,2.89
J23B83/013,A13953,Bachelor of Procurement and Logistics Management,2025/2026,SEM1,5,21,66.0,7,6,1,0,0,1,19.0,2.0,3.14,98,76.0,288.5,2.94
J23B83/013,A13953,Bachelor of Procurement and Logistics Management,2025/2026,SEM2,6,18,45.0,6,5,1,0,1,0,15.0,3.0,2.5,116,91.0,333.5,2.88
J23B83/016,A13976,Bachelor of Procurement and Logistics Management,2023/2024,SEM1,1,21,80.5,7,6,1,0,1,0,18.0,3.0,3.83,21,18.0,80.5,3.83
J23B83/016,A13976,Bachelor of Procurement and Logistics Management,2023/2024,SEM2,2,18,79.0,6,6,0,0,0,0,18.0,0.0,4.39,39,36.0,159.5,4.09
J23B83/016,A13976,Bachelor of Procurement and Logistics Management,2024/2025,SEM1,3,21,84.0,7,7,0,0,0,0,21.0,0.0,4.0,60,57.0,243.5,4.06
J23B83/016,A13976,Bachelor of Procurement and Logistics Management,2024/2025,SEM2,4,17,67.0,6,6,0,0,0,0,17.0,0.0,3.94,77,74.0,310.5,4.03
J23B83/016,A13976,Bachelor of Procurement and Logistics Management,2025/2026,SEM1,5,21,75.0,7,5,2,1,1,0,16.0,5.0,3.57,98,90.0,385.5,3.93
J23B83/016,A13976,Bachelor of Procurement and Logistics Management,2025/2026,SEM2,6,18,59.0,6,4,2,1,1,0,13.0,5.0,3.28,116,103.0,444.5,3.83
J23B83/018,A14008,Bachelor of Procurement and Logistics Management,2023/2024,SEM1,1,21,74.0,7,7,0,0,0,0,21.0,0.0,3.52,21,21.0,74.0,3.52
J23B83/018,A14008,Bachelor of Procurement and Logistics Management,2023/2024,SEM2,2,18,36.0,6,2,4,1,1,2,5.0,13.0,2.0,39,26.0,110.0,2.82
J23B83/018,A14008,Bachelor of Procurement and Logistics Management,2024/2025,SEM1,3,21,76.5,7,6,1,0,1,0,17.0,4.0,3.64,60,43.0,186.5,3.11
J23B83/018,A14008,Bachelor of Procurement and Logistics Management,2024/2025,SEM2,4,17,53.5,6,5,1,0,0,1,14.0,3.0,3.15,77,57.0,240.0,3.12
J23B83/018,A14008,Bachelor of Procurement and Logistics Management,2025/2026,SEM1,5,21,63.5,7,6,1,0,1,0,19.0,2.0,3.02,98,76.0,303.5,3.1
J23B83/018,A14008,Bachelor of Procurement and Logistics Management,2025/2026,SEM2,6,18,85.0,6,6,0,0,0,0,18.0,0.0,4.72,116,94.0,388.5,3.35
J23B83/020,A14013,Bachelor of Procurement and Logistics Management,2023/2024,SEM1,1,21,74.5,7,6,1,0,1,0,18.0,3.0,3.55,21,18.0,74.5,3.55
J23B83/020,A14013,Bachelor of Procurement and Logistics Management,2023/2024,SEM2,2,18,65.0,6,5,1,1,0,0,15.0,3.0,3.61,39,33.0,139.5,3.58
J23B83/020,A14013,Bachelor of Procurement and Logistics Management,2024/2025,SEM1,3,21,64.0,7,5,2,1,1,0,16.0,5.0,3.05,60,49.0,203.5,3.39
J23B83/020,A14013,Bachelor of Procurement and Logistics Management,2024/2025,SEM2,4,17,60.0,6,5,1,0,1,0,15.0,2.0,3.53,77,64.0,263.5,3.42
J23B83/020,A14013,Bachelor of Procurement and Logistics Management,2025/2026,SEM1,5,21,66.0,7,5,2,1,0,1,15.0,6.0,3.14,98,79.0,329.5,3.36
J23B83/020,A14013,Bachelor of Procurement and Logistics Management,2025/2026,SEM2,6,18,73.5,6,6,0,0,0,0,18.0,0.0,4.08,116,97.0,403.0,3.47
J23B83/023,A14061,Bachelor of Procurement and Logistics Management,2023/2024,SEM1,1,21,86.5,7,7,0,0,0,0,21.0,0.0,4.12,21,21.0,86.5,4.12
J23B83/023,A14061,Bachelor of Procurement and Logistics Management,2023/2024,SEM2,2,18,71.5,6,6,0,0,0,0,18.0,0.0,3.97,39,39.0,158.0,4.05
J23B83/023,A14061,Bachelor of Procurement and Logistics Management,2024/2025,SEM1,3,21,69.5,7,5,2,1,1,0,16.0,5.0,3.31,60,55.0,227.5,3.79
J23B83/023,A14061,Bachelor of Procurement and Logistics Management,2024/2025,SEM2,4,17,68.5,6,6,0,0,0,0,17.0,0.0,4.03,77,72.0,296.0,3.84
J23B83/023,A14061,Bachelor of Procurement and Logistics Management,2025/2026,SEM1,5,21,81.0,7,6,1,0,0,1,18.0,3.0,3.86,98,90.0,377.0,3.85
J23B83/023,A14061,Bachelor of Procurement and Logistics Management,2025/2026,SEM2,6,18,77.0,6,6,0,0,0,0,18.0,0.0,4.28,116,108.0,454.0,3.91
J23B84/005,A14237,Bachelor of Tourism and Hospitality Management,2023/2024,SEM1,1,21,83.0,7,5,2,1,1,0,16.0,5.0,3.95,21,16.0,83.0,3.95
J23B84/005,A14237,Bachelor of Tourism and Hospitality Management,2023/2024,SEM2,2,18,61.5,6,5,1,0,1,0,16.0,2.0,3.42,39,32.0,144.5,3.71
J23B84/005,A14237,Bachelor of Tourism and Hospitality Management,2024/2025,SEM1,3,21,71.0,7,7,0,0,0,0,21.0,0.0,3.38,60,53.0,215.5,3.59
J23B84/005,A14237,Bachelor of Tourism and Hospitality Management,2024/2025,SEM2,4,17,49.5,6,5,1,0,1,0,14.0,3.0,2.91,77,67.0,265.0,3.44
J23B84/005,A14237,Bachelor of Tourism and Hospitality Management,2025/2026,SEM1,5,21,71.5,7,6,1,0,0,1,18.0,3.0,3.4,98,85.0,336.5,3.43
J23B84/005,A14237,Bachelor of Tourism and Hospitality Management,2025/2026,SEM2,6,18,52.5,6,4,2,0,2,0,12.0,6.0,2.92,116,97.0,389.0,3.35
J23B84/006,A14252,Bachelor of Tourism and Hospitality Management,2023/2024,SEM1,1,21,65.0,7,7,0,0,0,0,21.0,0.0,3.1,21,21.0,65.0,3.1
J23B84/006,A14252,Bachelor of Tourism and Hospitality Management,2023/2024,SEM2,2,18,40.5,6,3,3,1,2,0,10.0,8.0,2.25,39,31.0,105.5,2.71
J23B84/006,A14252,Bachelor of Tourism and Hospitality Management,2024/2025,SEM1,3,21,62.5,7,6,1,1,0,0,18.0,3.0,2.98,60,49.0,168.0,2.8
J23B84/006,A14252,Bachelor of Tourism and Hospitality Management,2024/2025,SEM2,4,17,52.5,6,6,0,0,0,0,17.0,0.0,3.09,77,66.0,220.5,2.86
J23B84/006,A14252,Bachelor of Tourism and Hospitality Management,2025/2026,SEM1,5,21,78.0,7,7,0,0,0,0,21.0,0.0,3.71,98,87.0,298.5,3.05
J23B84/006,A14252,Bachelor of Tourism and Hospitality Management,2025/2026,SEM2,6,18,65.0,6,5,1,0,1,0,16.0,2.0,3.61,116,103.0,363.5,3.13
J23B84/008,A14277,Bachelor of Tourism and Hospitality Management,2023/2024,SEM1,1,21,40.5,7,2,5,0,5,0,6.0,15.0,1.93,21,6.0,40.5,1.93
J23B84/008,A14277,Bachelor of Tourism and Hospitality Management,2023/2024,SEM2,2,18,34.0,6,4,2,1,1,0,12.0,6.0,1.89,39,18.0,74.5,1.91
J23B84/008,A14277,Bachelor of Tourism and Hospitality Management,2024/2025,SEM1,3,21,45.5,7,3,4,2,2,0,9.0,12.0,2.17,60,27.0,120.0,2.0
J23B84/008,A14277,Bachelor of Tourism and Hospitality Management,2024/2025,SEM2,4,17,39.0,6,4,2,0,2,0,11.0,6.0,2.29,77,38.0,159.0,2.06
J23B84/008,A14277,Bachelor of Tourism and Hospitality Management,2025/2026,SEM1,5,21,45.0,7,3,4,0,3,1,9.0,12.0,2.14,98,47.0,204.0,2.08
J23B84/008,A14277,Bachelor of Tourism and Hospitality Management,2025/2026,SEM2,6,18,43.5,6,3,3,0,3,0,9.0,9.0,2.42,116,56.0,247.5,2.13
J23B84/011,A14336,Bachelor of Tourism and Hospitality Management,2023/2024,SEM1,1,21,88.5,7,7,0,0,0,0,21.0,0.0,4.21,21,21.0,88.5,4.21
J23B84/011,A14336,Bachelor of Tourism and Hospitality Management,2023/2024,SEM2,2,18,57.5,6,5,1,1,0,0,15.0,3.0,3.19,39,36.0,146.0,3.74
J23B84/011,A14336,Bachelor of Tourism and Hospitality Management,2024/2025,SEM1,3,21,96.5,7,7,0,0,0,0,21.0,0.0,4.6,60,57.0,242.5,4.04
J23B84/011,A14336,Bachelor of Tourism and Hospitality Management,2024/2025,SEM2,4,17,55.0,6,4,2,2,0,0,11.0,6.0,3.24,77,68.0,297.5,3.86
J23B84/011,A14336,Bachelor of Tourism and Hospitality Management,2025/2026,SEM1,5,21,73.5,7,6,1,0,1,0,18.0,3.0,3.5,98,86.0,371.0,3.79
J23B84/011,A14336,Bachelor of Tourism and Hospitality Management,2025/2026,SEM2,6,18,76.0,6,6,0,0,0,0,18.0,0.0,4.22,116,104.0,447.0,3.85
J23B84/013,A14365,Bachelor of Tourism and Hospitality Management,2023/2024,SEM1,1,21,93.0,7,6,1,0,0,1,18.0,3.0,4.43,21,18.0,93.0,4.43
J23B84/013,A14365,Bachelor of Tourism and Hospitality Management,2023/2024,SEM2,2,18,84.0,6,6,0,0,0,0,18.0,0.0,4.67,39,36.0,177.0,4.54
J23B84/013,A14365,Bachelor of Tourism and Hospitality Management,2024/2025,SEM1,3,21,87.0,7,6,1,0,0,1,18.0,3.0,4.14,60,54.0,264.0,4.4
J23B84/013,A14365,Bachelor of Tourism and Hospitality Management,2024/2025,SEM2,4,17,83.5,6,6,0,0,0,0,17.0,0.0,4.91,77,71.0,347.5,4.51
J23B84/013,A14365,Bachelor of Tourism and Hospitality Management,2025/2026,SEM1,5,21,70.5,7,5,2,2,0,0,15.0,6.0,3.36,98,86.0,418.0,4.27
J23B84/013,A14365,Bachelor of Tourism and Hospitality Management,2025/2026,SEM2,6,18,87.0,6,6,0,0,0,0,18.0,0.0,4.83,116,104.0,505.0,4.35
J23B84/015,A14372,Bachelor of Tourism and Hospitality Management,2023/2024,SEM1,1,21,57.5,7,5,2,1,1,0,15.0,6.0,2.74,21,15.0,57.5,2.74
J23B84/015,A14372,Bachelor of Tourism and Hospitality Management,2023/2024,SEM2,2,18,51.5,6,4,2,1,1,0,11.0,7.0,2.86,39,26.0,109.0,2.79
J23B84/015,A14372,Bachelor of Tourism and Hospitality Management,2024/2025,SEM1,3,21,77.0,7,6,1,0,1,0,18.0,3.0,3.67,60,44.0,186.0,3.1
J23B84/015,A14372,Bachelor of Tourism and Hospitality Management,2024/2025,SEM2,4,17,59.0,6,5,1,0,1,0,14.0,3.0,3.47,77,58.0,245.0,3.18
J23B84/015,A14372,Bachelor of Tourism and Hospitality Management,2025/2026,SEM1,5,21,77.0,7,7,0,0,0,0,21.0,0.0,3.67,98,79.0,322.0,3.29
J23B84/015,A14372,Bachelor of Tourism and Hospitality Management,2025/2026,SEM2,6,18,65.0,6,5,1,0,0,1,14.0,4.0,3.61,116,93.0,387.0,3.34
J23B84/017,A14390,Bachelor of Tourism and Hospitality Management,2023/2024,SEM1,1,21,62.0,7,5,2,1,1,0,15.0,6.0,2.95,21,15.0,62.0,2.95
J23B84/017,A14390,Bachelor of Tourism and Hospitality Management,2023/2024,SEM2,2,18,53.5,6,6,0,0,0,0,18.0,0.0,2.97,39,33.0,115.5,2.96
J23B84/017,A14390,Bachelor of Tourism and Hospitality Management,2024/2025,SEM1,3,21,69.0,7,6,1,0,1,0,19.0,2.0,3.29,60,52.0,184.5,3.08
J23B84/017,A14390,Bachelor of Tourism and Hospitality Management,2024/2025,SEM2,4,17,37.5,6,3,3,1,2,0,9.0,8.0,2.21,77,61.0,222.0,2.88
J23B84/017,A14390,Bachelor of Tourism and Hospitality Management,2025/2026,SEM1,5,21,50.0,7,6,1,0,0,1,17.0,4.0,2.38,98,78.0,272.0,2.78
J23B84/017,A14390,Bachelor of Tourism and Hospitality Management,2025/2026,SEM2,6,18,37.0,6,3,3,0,3,0,8.0,10.0,2.06,116,86.0,309.0,2.66
J23B85/001,A12613,Bachelor of Science in Accounting and Finance,2023/2024,SEM1,1,21,56.0,7,4,3,0,3,0,12.0,9.0,2.67,21,12.0,56.0,2.67
J23B85/001,A12613,Bachelor of Science in Accounting and Finance,2023/2024,SEM2,2,18,60.5,6,6,0,0,0,0,18.0,0.0,3.36,39,30.0,116.5,2.99
J23B85/001,A12613,Bachelor of Science in Accounting and Finance,2024/2025,SEM1,3,21,47.5,7,3,4,1,3,0,7.0,14.0,2.26,60,37.0,164.0,2.73
J23B85/001,A12613,Bachelor of Science in Accounting and Finance,2024/2025,SEM2,4,17,27.0,6,1,5,1,4,0,3.0,14.0,1.59,77,40.0,191.0,2.48
J23B85/001,A12613,Bachelor of Science in Accounting and Finance,2025/2026,SEM1,5,21,49.5,7,5,2,1,1,0,15.0,6.0,2.36,98,55.0,240.5,2.45
J23B85/001,A12613,Bachelor of Science in Accounting and Finance,2025/2026,SEM2,6,18,60.5,6,5,1,0,1,0,16.0,2.0,3.36,116,71.0,301.0,2.59
J23B85/002,A12619,Bachelor of Science in Accounting and Finance,2023/2024,SEM1,1,21,82.5,7,7,0,0,0,0,21.0,0.0,3.93,21,21.0,82.5,3.93
J23B85/002,A12619,Bachelor of Science in Accounting and Finance,2023/2024,SEM2,2,18,72.5,6,4,2,1,0,1,13.0,5.0,4.03,39,34.0,155.0,3.97
J23B85/002,A12619,Bachelor of Science in Accounting and Finance,2024/2025,SEM1,3,21,88.5,7,6,1,1,0,0,19.0,2.0,4.21,60,53.0,243.5,4.06
J23B85/002,A12619,Bachelor of Science in Accounting and Finance,2024/2025,SEM2,4,17,72.0,6,6,0,0,0,0,17.0,0.0,4.24,77,70.0,315.5,4.1
J23B85/002,A12619,Bachelor of Science in Accounting and Finance,2025/2026,SEM1,5,21,90.0,7,6,1,0,1,0,18.0,3.0,4.29,98,88.0,405.5,4.14
J23B85/002,A12619,Bachelor of Science in Accounting and Finance,2025/2026,SEM2,6,18,68.5,6,5,1,0,0,1,14.0,4.0,3.81,116,102.0,474.0,4.09
J23B85/004,A12643,Bachelor of Science in Accounting and Finance,2023/2024,SEM1,1,21,76.5,7,7,0,0,0,0,21.0,0.0,3.64,21,21.0,76.5,3.64
J23B85/004,A12643,Bachelor of Science in Accounting and Finance,2023/2024,SEM2,2,18,70.0,6,6,0,0,0,0,18.0,0.0,3.89,39,39.0,146.5,3.76
J23B85/004,A12643,Bachelor of Science in Accounting and Finance,2024/2025,SEM1,3,21,64.5,7,7,0,0,0,0,21.0,0.0,3.07,60,60.0,211.0,3.52
J23B85/004,A12643,Bachelor of Science in Accounting and Finance,2024/2025,SEM2,4,17,60.0,6,6,0,0,0,0,17.0,0.0,3.53,77,77.0,271.0,3.52
J23B85/004,A12643,Bachelor of Science in Accounting and Finance,2025/2026,SEM1,5,21,80.5,7,6,1,0,0,1,18.0,3.0,3.83,98,95.0,351.5,3.59
J23B85/004,A12643,Bachelor of Science in Accounting and Finance,2025/2026,SEM2,6,18,54.0,6,5,1,0,1,0,14.0,4.0,3.0,116,109.0,405.5,3.5
J23B85/006,A12650,Bachelor of Science in Accounting and Finance,2023/2024,SEM1,1,21,86.5,7,7,0,0,0,0,21.0,0.0,4.12,21,21.0,86.5,4.12
J23B85/006,A12650,Bachelor of Science in Accounting and Finance,2023/2024,SEM2,2,18,59.0,6,4,2,2,0,0,11.0,7.0,3.28,39,32.0,145.5,3.73
J23B85/006,A12650,Bachelor of Science in Accounting and Finance,2024/2025,SEM1,3,21,67.0,7,5,2,1,1,0,15.0,6.0,3.19,60,47.0,212.5,3.54
J23B85/006,A12650,Bachelor of Science in Accounting and Finance,2024/2025,SEM2,4,17,60.0,6,5,1,1,0,0,14.0,3.0,3.53,77,61.0,272.5,3.54
J23B85/006,A12650,Bachelor of Science in Accounting and Finance,2025/2026,SEM1,5,21,76.0,7,6,1,0,1,0,18.0,3.0,3.62,98,79.0,348.5,3.56
J23B85/006,A12650,Bachelor of Science in Accounting and Finance,2025/2026,SEM2,6,18,68.5,6,6,0,0,0,0,18.0,0.0,3.81,116,97.0,417.0,3.59
J23B85/009,A12664,Bachelor of Science in Accounting and Finance,2023/2024,SEM1,1,21,66.0,7,5,2,0,1,1,15.0,6.0,3.14,21,15.0,66.0,3.14
J23B85/009,A12664,Bachelor of Science in Accounting and Finance,2023/2024,SEM2,2,18,61.5,6,4,2,0,2,0,12.0,6.0,3.42,39,27.0,127.5,3.27
J23B85/009,A12664,Bachelor of Science in Accounting and Finance,2024/2025,SEM1,3,21,78.5,7,7,0,0,0,0,21.0,0.0,3.74,60,48.0,206.0,3.43
J23B85/009,A12664,Bachelor of Science in Accounting and Finance,2024/2025,SEM2,4,17,64.5,6,5,1,1,0,0,14.0,3.0,3.79,77,62.0,270.5,3.51
J23B85/009,A12664,Bachelor of Science in Accounting and Finance,2025/2026,SEM1,5,21,65.5,7,5,2,0,2,0,15.0,6.0,3.12,98,77.0,336.0,3.43
J23B85/009,A12664,Bachelor of Science in Accounting and Finance,2025/2026,SEM2,6,18,70.0,6,6,0,0,0,0,18.0,0.0,3.89,116,95.0,406.0,3.5
J23B85/011,A12675,Bachelor of Science in Accounting and Finance,2023/2024,SEM1,1,21,75.0,7,6,1,1,0,0,17.0,4.0,3.57,21,17.0,75.0,3.57
J23B85/011,A12675,Bachelor of Science in Accounting and Finance,2023/2024,SEM2,2,18,68.0,6,5,1,1,0,0,16.0,2.0,3.78,39,33.0,143.0,3.67
J23B85/011,A12675,Bachelor of Science in Accounting and Finance,2024/2025,SEM1,3,21,77.0,7,5,2,2,0,0,15.0,6.0,3.67,60,48.0,220.0,3.67
J23B85/011,A12675,Bachelor of Science in Accounting and Finance,2024/2025,SEM2,4,17,56.0,6,5,1,1,0,0,15.0,2.0,3.29,77,63.0,276.0,3.58
J23B85/011,A12675,Bachelor of Science in Accounting and Finance,2025/2026,SEM1,5,21,79.5,7,7,0,0,0,0,21.0,0.0,3.79,98,84.0,355.5,3.63
J23B85/011,A12675,Bachelor of Science in Accounting and Finance,2025/2026,SEM2,6,18,70.5,6,4,2,0,2,0,13.0,5.0,3.92,116,97.0,426.0,3.67
J23B85/013,A12680,Bachelor of Science in Accounting and Finance,2023/2024,SEM1,1,21,81.0,7,7,0,0,0,0,21.0,0.0,3.86,21,21.0,81.0,3.86
J23B85/013,A12680,Bachelor of Science in Accounting and Finance,2023/2024,SEM2,2,18,53.5,6,4,2,2,0,0,13.0,5.0,2.97,39,34.0,134.5,3.45
J23B85/013,A12680,Bachelor of Science in Accounting and Finance,2024/2025,SEM1,3,21,63.5,7,4,3,0,3,0,13.0,8.0,3.02,60,47.0,198.0,3.3
J23B85/013,A12680,Bachelor of Science in Accounting and Finance,2024/2025,SEM2,4,17,47.5,6,4,2,1,1,0,11.0,6.0,2.79,77,58.0,245.5,3.19
J23B85/013,A12680,Bachelor of Science in Accounting and Finance,2025/2026,SEM1,5,21,79.0,7,7,0,0,0,0,21.0,0.0,3.76,98,79.0,324.5,3.31
