SPONSOR_PAYMENT_ID,REG_NO,ACC_NO,PROGRAM,SPONSOR_NAME,SCHOLARSHIP_TYPE,ACADEMIC_YEAR,SEMESTER,SEMESTER_INDEX,AMOUNT_SPONSORED_UGX,DISBURSEMENT_DATE,SPONSOR_REFERENCE,STATUS
SP0005036,S23B27/007,A12352,Bachelor of Public Health,Private Sponsor,TUITION_WAIVER,2024/2025,SEM2,2,3917548,2024-02-11,DAAOHJG65I,PENDING
SP0005037,S23B27/007,A12352,Bachelor of Public Health,Private Sponsor,TUITION_WAIVER,2024/2025,SEM1,3,1706619,2024-09-27,FQJVJKX0C6,APPROVED
SP0005038,S23B27/007,A12352,Bachelor of Public Health,Private Sponsor,TUITION_WAIVER,2025/2026,SEM2,4,4470864,2025-02-22,GDLBUGSKLF,APPROVED
SP0005039,S23B27/007,A12352,Bachelor of Public Health,Private Sponsor,TUITION_WAIVER,2025/2026,SEM1,5,3028283,2025-10-27,GFR2NSE2CP,APPROVED
SP0005040,S23B27/007,A12352,Bachelor of Public Health,Private Sponsor,TUITION_WAIVER,2026/2027,SEM2,6,3928508,2026-01-31,8J0TF7DEXK,APPROVED
SP0005041,S23B27/009,A12369,Bachelor of Public Health,International Education Grant,MERIT_BASED_AID,2023/2024,SEM1,1,1239973,2023-10-19,G73MM2PGTA,APPROVED
SP0005042,S23B27/009,A12369,Bachelor of Public Health,International Education Grant,MERIT_BASED_AID,2024/2025,SEM2,2,4611844,2024-02-12,6IUSMHRY6K,APPROVED
SP0005043,S23B27/009,A12369,Bachelor of Public Health,International Education Grant,MERIT_BASED_AID,2024/2025,SEM1,3,3267653,2024-10-03,MLS4LJXQGR,APPROVED
SP0005044,S23B27/009,A12369,Bachelor of Public Health,International Education Grant,MERIT_BASED_AID,2025/2026,SEM2,4,2201728,2025-02-13,9RGS2FDM5N,PENDING
SP0005045,S23B27/009,A12369,Bachelor of Public Health,International Education Grant,MERIT_BASED_AID,2025/2026,SEM1,5,4811063,2025-09-30,3X6LX7Z0FC,APPROVED
SP0005046,S23B27/009,A12369,Bachelor of Public Health,International Education Grant,MERIT_BASED_AID,2026/2027,SEM2,6,3457280,2026-01-15,OTF85ZSEXU,APPROVED
SP0005047,S23B27/011,A12377,Bachelor of Public Health,Church Education Fund,MERIT_BASED_AID,2023/2024,SEM1,1,3892771,2023-10-03,H4PNY0MA85,PENDING
SP0005048,S23B27/011,A12377,Bachelor of Public Health,Church Education Fund,MERIT_BASED_AID,2024/2025,SEM2,2,3301749,2024-02-29,OQZ6A2X5NI,PENDING
SP0005049,S23B27/011,A12377,Bachelor of Public Health,Church Education Fund,MERIT_BASED_AID,2024/2025,SEM1,3,3858886,2024-10-18,NNZOFX8OXE,APPROVED
SP0005050,S23B27/011,A12377,Bachelor of Public Health,Church Education Fund,MERIT_BASED_AID,2025/2026,SEM2,4,1436719,2025-01-19,69EJMDLXYY,PENDING
SP0005051,S23B27/011,A12377,Bachelor of Public Health,Church Education Fund,MERIT_BASED_AID,2025/2026,SEM1,5,2363767,2025-09-19,CEA35DHSFS,APPROVED
SP0005052,S23B27/011,A12377,Bachelor of Public Health,Church Education Fund,MERIT_BASED_AID,2026/2027,SEM2,6,1218668,2026-01-31,UPUV59X382,PENDING
SP0005053,S23B27/013,A12382,Bachelor of Public Health,Alumni Foundation,PARTIAL_SCHOLARSHIP,2023/2024,SEM1,1,1370635,2023-10-18,UDE25P3KYU,APPROVED
SP0005054,S23B27/013,A12382,Bachelor of Public Health,Alumni Foundation,PARTIAL_SCHOLARSHIP,2024/2025,SEM2,2,2239319,2024-02-26,L3QSAKYD8F,PENDING
SP0005055,S23B27/013,A12382,Bachelor of Public Health,Alumni Foundation,PARTIAL_SCHOLARSHIP,2024/2025,SEM1,3,4500651,2024-10-06,7NIF1XUMRE,APPROVED
SP0005056,S23B27/013,A12382,Bachelor of Public Health,Alumni Foundation,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,4,4499510,2025-02-23,ND8M2135JE,APPROVED
SP0005057,S23B27/013,A12382,Bachelor of Public Health,Alumni Foundation,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,5,3252375,2025-09-20,Y07AO4XJ5O,APPROVED
SP0005058,S23B27/013,A12382,Bachelor of Public Health,Alumni Foundation,PARTIAL_SCHOLARSHIP,2026/2027,SEM2,6,4617947,2026-01-31,M5S1E6UEFS,APPROVED
SP0005059,S23B27/015,A12401,Bachelor of Public Health,International Education Grant,NEED_BASED_AID,2023/2024,SEM1,1,1519461,2023-10-08,7WXJ4P9HYJ,APPROVED
SP0005060,S23B27/015,A12401,Bachelor of Public Health,International Education Grant,NEED_BASED_AID,2024/2025,SEM2,2,1051727,2024-01-28,ZHD2PMCJTW,APPROVED
SP0005061,S23B27/015,A12401,Bachelor of Public Health,International Education Grant,NEED_BASED_AID,2024/2025,SEM1,3,2985926,2024-10-14,W89TEKHDQ1,APPROVED
SP0005062,S23B27/015,A12401,Bachelor of Public Health,International Education Grant,NEED_BASED_AID,2025/2026,SEM2,4,3128688,2025-02-28,GZXM95F36N,PENDING
SP0005063,S23B27/015,A12401,Bachelor of Public Health,International Education Grant,NEED_BASED_AID,2025/2026,SEM1,5,2337177,2025-10-20,8UQCMGNF32,PENDING
SP0005064,S23B27/015,A12401,Bachelor of Public Health,International Education Grant,NEED_BASED_AID,2026/2027,SEM2,6,3499465,2026-01-20,QCCWYIIUOJ,PENDING
SP0005065,S23B27/017,A12425,Bachelor of Public Health,Private Sponsor,PARTIAL_SCHOLARSHIP,2023/2024,SEM1,1,3801882,2023-09-15,18OG8D6PY3,APPROVED
SP0005066,S23B27/017,A12425,Bachelor of Public Health,Private Sponsor,PARTIAL_SCHOLARSHIP,2024/2025,SEM2,2,3185965,2024-01-17,R3AOBQ2JNJ,APPROVED
SP0005067,S23B27/017,A12425,Bachelor of Public Health,Private Sponsor,PARTIAL_SCHOLARSHIP,2024/2025,SEM1,3,3157330,2024-09-21,UAFL09FBZ8,APPROVED
SP0005068,S23B27/017,A12425,Bachelor of Public Health,Private Sponsor,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,4,1293710,2025-02-26,QGYTKQ5RSQ,APPROVED
SP0005069,S23B27/017,A12425,Bachelor of Public Health,Private Sponsor,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,5,3985453,2025-09-15,28KMF713JU,APPROVED
SP0005070,S23B27/017,A12425,Bachelor of Public Health,Private Sponsor,PARTIAL_SCHOLARSHIP,2026/2027,SEM2,6,4490550,2026-01-31,JFN5B5E6UC,PENDING
SP0005071,S24B27/003,A12306,Bachelor of Public Health,International Education Grant,TUITION_WAIVER,2024/2025,SEM1,1,3986080,2024-10-11,1L0IGH1XIB,PENDING
SP0005072,S24B27/003,A12306,Bachelor of Public Health,International Education Grant,TUITION_WAIVER,2025/2026,SEM2,2,3783871,2025-02-21,3OQZF5GXJB,APPROVED
SP0005073,S24B27/003,A12306,Bachelor of Public Health,International Education Grant,TUITION_WAIVER,2025/2026,SEM1,3,2417691,2025-09-14,C4CK7B9KOV,APPROVED
SP0005074,S24B27/003,A12306,Bachelor of Public Health,International Education Grant,TUITION_WAIVER,2026/2027,SEM2,4,1461168,2026-01-31,RJZ1RZIR55,APPROVED
SP0005075,S24B27/006,A12325,Bachelor of Public Health,Private Sponsor,NEED_BASED_AID,2024/2025,SEM1,1,1831219,2024-10-20,5AC0VCP7QV,APPROVED
SP0005076,S24B27/006,A12325,Bachelor of Public Health,Private Sponsor,NEED_BASED_AID,2025/2026,SEM2,2,3333036,2025-01-22,N3Q5CZNCOW,APPROVED
SP0005077,S24B27/006,A12325,Bachelor of Public Health,Private Sponsor,NEED_BASED_AID,2025/2026,SEM1,3,2427546,2025-09-14,87IDUSB6SX,APPROVED
SP0005078,S24B27/006,A12325,Bachelor of Public Health,Private Sponsor,NEED_BASED_AID,2026/2027,SEM2,4,1378442,2026-01-15,6YEV2J4XZC,APPROVED
SP0005079,S24B27/008,A12348,Bachelor of Public Health,Alumni Foundation,FULL_SCHOLARSHIP,2024/2025,SEM1,1,3281743,2024-09-16,8HZ7DZGVJ6,APPROVED
SP0005080,S24B27/008,A12348,Bachelor of Public Health,Alumni Foundation,FULL_SCHOLARSHIP,2025/2026,SEM2,2,2658946,2025-01-30,ALKSVZIFCN,APPROVED
SP0005081,S24B27/008,A12348,Bachelor of Public Health,Alumni Foundation,FULL_SCHOLARSHIP,2025/2026,SEM1,3,1311936,2025-10-01,6VTW7ORYK2,PENDING
SP0005082,S24B27/008,A12348,Bachelor of Public Health,Alumni Foundation,FULL_SCHOLARSHIP,2026/2027,SEM2,4,1557815,2026-01-26,QVK17URB25,APPROVED
SP0005083,S24B27/010,A12353,Bachelor of Public Health,Corporate Scholarship,NEED_BASED_AID,2024/2025,SEM1,1,3359607,2024-10-27,C8HXGL09XO,APPROVED
SP0005084,S24B27/010,A12353,Bachelor of Public Health,Corporate Scholarship,NEED_BASED_AID,2025/2026,SEM2,2,2227723,2025-02-16,UH981WGX1B,APPROVED
SP0005085,S24B27/010,A12353,Bachelor of Public Health,Corporate Scholarship,NEED_BASED_AID,2025/2026,SEM1,3,3796499,2025-10-14,G5AH4K430M,APPROVED
SP0005086,S24B27/010,A12353,Bachelor of Public Health,Corporate Scholarship,NEED_BASED_AID,2026/2027,SEM2,4,3415153,2026-01-31,KGXGG8FCO7,APPROVED
SP0005087,S24B27/013,A12372,Bachelor of Public Health,Alumni Foundation,MERIT_BASED_AID,2024/2025,SEM1,1,3339450,2024-09-23,VY6LAUKIA9,PENDING
SP0005088,S24B27/013,A12372,Bachelor of Public Health,Alumni Foundation,MERIT_BASED_AID,2025/2026,SEM2,2,3856946,2025-02-23,99XCNSRZ2G,APPROVED
SP0005089,S24B27/013,A12372,Bachelor of Public Health,Alumni Foundation,MERIT_BASED_AID,2025/2026,SEM1,3,1324988,2025-09-30,2ZDSJDMIL7,APPROVED
SP0005090,S24B27/013,A12372,Bachelor of Public Health,Alumni Foundation,MERIT_BASED_AID,2026/2027,SEM2,4,4172502,2026-01-16,DP2UKARWG0,APPROVED
SP0005091,S24B27/015,A12375,Bachelor of Public Health,Church Education Fund,MERIT_BASED_AID,2024/2025,SEM1,1,4201905,2024-09-27,7FRSZ44HRM,APPROVED
SP0005092,S24B27/015,A12375,Bachelor of Public Health,Church Education Fund,MERIT_BASED_AID,2025/2026,SEM2,2,5656771,2025-02-07,HDAI8TKT59,APPROVED
SP0005093,S24B27/015,A12375,Bachelor of Public Health,Church Education Fund,MERIT_BASED_AID,2025/2026,SEM1,3,4635229,2025-10-13,RZURPCGE3V,PENDING
SP0005094,S24B27/015,A12375,Bachelor of Public Health,Church Education Fund,MERIT_BASED_AID,2026/2027,SEM2,4,4675434,2026-01-31,J40EHWCZM5,PENDING
SP0005095,S24B27/017,A12386,Bachelor of Public Health,Church Education Fund,NEED_BASED_AID,2024/2025,SEM1,1,4311294,2024-10-22,39OCISV8NO,PENDING
SP0005096,S24B27/017,A12386,Bachelor of Public Health,Church Education Fund,NEED_BASED_AID,2025/2026,SEM2,2,4606166,2025-01-15,MAL6WBUW0L,PENDING
SP0005097,S24B27/017,A12386,Bachelor of Public Health,Church Education Fund,NEED_BASED_AID,2025/2026,SEM1,3,2531349,2025-09-13,LMFVABI0NW,APPROVED
SP0005098,S24B27/019,A12410,Bachelor of Public Health,Private Sponsor,PARTIAL_SCHOLARSHIP,2024/2025,SEM1,1,3957602,2024-09-13,DAO2PHNZYJ,APPROVED
SP0005099,S24B27/019,A12410,Bachelor of Public Health,Private Sponsor,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,2,2961961,2025-01-27,FJGF1MN4HO,APPROVED
SP0005100,S24B27/019,A12410,Bachelor of Public Health,Private Sponsor,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,3,3163676,2025-10-06,6XYAFRA0AZ,APPROVED
SP0005101,S24B27/019,A12410,Bachelor of Public Health,Private Sponsor,PARTIAL_SCHOLARSHIP,2026/2027,SEM2,4,2566791,2026-01-31,B23XX58ZT5,APPROVED
SP0005102,S24B27/021,A12417,Bachelor of Public Health,Alumni Foundation,PARTIAL_SCHOLARSHIP,2024/2025,SEM1,1,5315411,2024-09-13,RODS3ZW71X,APPROVED
SP0005103,S24B27/021,A12417,Bachelor of Public Health,Alumni Foundation,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,2,5225491,2025-01-24,V8B2ZDT50V,PENDING
SP0005104,S24B27/021,A12417,Bachelor of Public Health,Alumni Foundation,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,3,2835308,2025-09-10,HAEY8IBEQU,APPROVED
SP0005105,S24B27/021,A12417,Bachelor of Public Health,Alumni Foundation,PARTIAL_SCHOLARSHIP,2026/2027,SEM2,4,4140779,2026-01-12,2GKL5G8W4T,APPROVED
SP0005106,S24B27/024,A12430,Bachelor of Public Health,NGO Education Fund,FULL_SCHOLARSHIP,2024/2025,SEM1,1,1727043,2024-10-24,PRUOE1Y5ZM,PENDING
SP0005107,S24B27/024,A12430,Bachelor of Public Health,NGO Education Fund,FULL_SCHOLARSHIP,2025/2026,SEM2,2,3272669,2025-02-08,WNCHKT8KVU,APPROVED
SP0005108,S24B27/024,A12430,Bachelor of Public Health,NGO Education Fund,FULL_SCHOLARSHIP,2025/2026,SEM1,3,1364616,2025-10-20,00UG9CMTA7,APPROVED
SP0005109,S25B27/001,A12297,Bachelor of Public Health,Alumni Foundation,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,1,3423369,2025-10-16,KKJLPTMT0K,APPROVED
SP0005110,S25B27/001,A12297,Bachelor of Public Health,Alumni Foundation,PARTIAL_SCHOLARSHIP,2026/2027,SEM2,2,1801607,2026-01-31,LNZ1DD7SZ2,APPROVED
SP0005111,S25B27/003,A12331,Bachelor of Public Health,Alumni Foundation,MERIT_BASED_AID,2025/2026,SEM1,1,2783114,2025-10-24,TSWW9FRMAU,APPROVED
SP0005112,S25B27/003,A12331,Bachelor of Public Health,Alumni Foundation,MERIT_BASED_AID,2026/2027,SEM2,2,3135971,2026-01-27,2YD13UFMUW,APPROVED
SP0005113,S25B27/005,A12339,Bachelor of Public Health,International Education Grant,MERIT_BASED_AID,2025/2026,SEM1,1,1995909,2025-09-16,2AXU15ZR09,APPROVED
SP0005114,S25B27/005,A12339,Bachelor of Public Health,International Education Grant,MERIT_BASED_AID,2026/2027,SEM2,2,2096947,2026-01-16,L0U6Q9U4OG,APPROVED
SP0005115,S25B27/007,A12362,Bachelor of Public Health,International Education Grant,FULL_SCHOLARSHIP,2025/2026,SEM1,1,2457275,2025-09-11,V6KRLZ8DA6,APPROVED
SP0005116,S25B27/007,A12362,Bachelor of Public Health,International Education Grant,FULL_SCHOLARSHIP,2026/2027,SEM2,2,1610013,2026-01-31,86IAGW8TT0,APPROVED
SP0005117,S25B27/009,A12398,Bachelor of Public Health,NGO Education Fund,FULL_SCHOLARSHIP,2025/2026,SEM1,1,2086498,2025-09-13,T0BT970HLV,APPROVED
SP0005118,S25B27/009,A12398,Bachelor of Public Health,NGO Education Fund,FULL_SCHOLARSHIP,2026/2027,SEM2,2,2304176,2026-01-31,IRNEFT3X11,APPROVED
SP0005119,J24M25/005,A12457,Master of Nursing Science,Alumni Foundation,NEED_BASED_AID,2024/2025,SEM1,1,3817591,2024-01-20,8ZKGHAX3R6,PENDING
SP0005120,J24M25/005,A12457,Master of Nursing Science,Alumni Foundation,NEED_BASED_AID,2024/2025,SEM2,2,1272680,2024-06-14,LN7AKB4L24,APPROVED
SP0005121,J24M25/005,A12457,Master of Nursing Science,Alumni Foundation,NEED_BASED_AID,2025/2026,SEM1,3,2411730,2025-01-20,O0OJOZLV25,APPROVED
SP0005122,J24M25/005,A12457,Master of Nursing Science,Alumni Foundation,NEED_BASED_AID,2025/2026,SEM2,4,1259227,2025-06-07,27UER5U6GI,APPROVED
SP0005123,J24M25/008,A12464,Master of Nursing Science,International Education Grant,MERIT_BASED_AID,2024/2025,SEM1,1,3362457,2024-02-29,HYLJKLFHQ3,APPROVED
SP0005124,J24M25/008,A12464,Master of Nursing Science,International Education Grant,MERIT_BASED_AID,2024/2025,SEM2,2,4645165,2024-06-09,MYYWMCQIRL,APPROVED
SP0005125,J24M25/008,A12464,Master of Nursing Science,International Education Grant,MERIT_BASED_AID,2025/2026,SEM1,3,4842477,2025-02-20,1AJJ9FVOCV,PENDING
SP0005126,J24M25/008,A12464,Master of Nursing Science,International Education Grant,MERIT_BASED_AID,2025/2026,SEM2,4,3313392,2025-06-11,8IKR37U5J0,APPROVED
SP0005127,J24M25/011,A12488,Master of Nursing Science,Church Education Fund,TUITION_WAIVER,2024/2025,SEM1,1,1646267,2024-01-18,2QUCC4A9TM,APPROVED
SP0005128,J24M25/011,A12488,Master of Nursing Science,Church Education Fund,TUITION_WAIVER,2024/2025,SEM2,2,2356367,2024-06-21,Z6PO6YFV73,APPROVED
SP0005129,J24M25/011,A12488,Master of Nursing Science,Church Education Fund,TUITION_WAIVER,2025/2026,SEM1,3,2278060,2025-02-20,LI4W7V4SK4,APPROVED
SP0005130,J24M25/011,A12488,Master of Nursing Science,Church Education Fund,TUITION_WAIVER,2025/2026,SEM2,4,1657489,2025-06-18,6FPZXFBH83,APPROVED
SP0005131,J25M25/002,A12465,Master of Nursing Science,Alumni Foundation,MERIT_BASED_AID,2025/2026,SEM1,1,4627795,2025-01-20,4MREEP6P3Q,APPROVED
SP0005132,J25M25/002,A12465,Master of Nursing Science,Alumni Foundation,MERIT_BASED_AID,2025/2026,SEM2,2,1744989,2025-05-18,P9V66M3ZOC,APPROVED
SP0005133,J25M25/002,A12465,Master of Nursing Science,Alumni Foundation,MERIT_BASED_AID,2026/2027,SEM1,3,1773540,2026-01-25,PXRV4GKH6I,APPROVED
SP0005134,J25M25/004,A12473,Master of Nursing Science,NGO Education Fund,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,1,1325764,2025-01-10,MIAVFTJ8W9,APPROVED
SP0005135,J25M25/004,A12473,Master of Nursing Science,NGO Education Fund,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,2,2245194,2025-06-11,Y42FM0INY8,PENDING
SP0005136,J25M25/004,A12473,Master of Nursing Science,NGO Education Fund,PARTIAL_SCHOLARSHIP,2026/2027,SEM1,3,2799198,2026-01-11,TJBTVQSF9L,APPROVED
SP0005137,KJ24M25/001,A12436,Master of Nursing Science,Corporate Scholarship,PARTIAL_SCHOLARSHIP,2024/2025,SEM1,1,1489585,2024-01-16,Z994SU50C0,PENDING
SP0005138,KJ24M25/001,A12436,Master of Nursing Science,Corporate Scholarship,PARTIAL_SCHOLARSHIP,2024/2025,SEM2,2,2806208,2024-05-27,ZYVLLXAZ6J,APPROVED
SP0005139,KJ24M25/001,A12436,Master of Nursing Science,Corporate Scholarship,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,3,1654938,2025-01-19,6VL86S4U5T,APPROVED
SP0005140,KJ24M25/001,A12436,Master of Nursing Science,Corporate Scholarship,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,4,3333376,2025-06-29,7NQ93AE9KT,APPROVED
SP0005141,KJ24M25/001,A12436,Master of Nursing Science,Corporate Scholarship,PARTIAL_SCHOLARSHIP,2026/2027,SEM1,5,1444089,2026-01-27,RK26MTHYJI,APPROVED
SP0005142,KJ24M25/004,A12454,Master of Nursing Science,International Education Grant,PARTIAL_SCHOLARSHIP,2024/2025,SEM1,1,2591841,2024-02-04,3VAXF7CNU0,APPROVED
SP0005143,KJ24M25/004,A12454,Master of Nursing Science,International Education Grant,PARTIAL_SCHOLARSHIP,2024/2025,SEM2,2,4557468,2024-05-14,A4NEGO1FKA,APPROVED
SP0005144,KJ24M25/004,A12454,Master of Nursing Science,International Education Grant,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,3,3965182,2025-02-18,Y9LDWXEE2E,APPROVED
SP0005145,KJ24M25/004,A12454,Master of Nursing Science,International Education Grant,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,4,4705067,2025-06-09,JUDSGTCJXM,PENDING
SP0005146,KJ24M25/009,A12471,Master of Nursing Science,Corporate Scholarship,NEED_BASED_AID,2024/2025,SEM1,1,4128076,2024-02-18,G0VEJ4MHIB,APPROVED
SP0005147,KJ24M25/009,A12471,Master of Nursing Science,Corporate Scholarship,NEED_BASED_AID,2024/2025,SEM2,2,4700322,2024-05-13,7DBJXAV5SF,APPROVED
SP0005148,KJ24M25/009,A12471,Master of Nursing Science,Corporate Scholarship,NEED_BASED_AID,2025/2026,SEM1,3,3895318,2025-02-25,2TBHJ7JRXL,PENDING
SP0005149,KJ24M25/009,A12471,Master of Nursing Science,Corporate Scholarship,NEED_BASED_AID,2025/2026,SEM2,4,5225938,2025-06-12,8UYIZNB9IV,APPROVED
SP0005150,KJ24M25/009,A12471,Master of Nursing Science,Corporate Scholarship,NEED_BASED_AID,2026/2027,SEM1,5,2788100,2026-01-31,7GAE8J71HA,APPROVED
SP0005151,KM25M25/007,A12477,Master of Nursing Science,Church Education Fund,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,1,4080696,2025-06-15,Z8CRWDKMDZ,APPROVED
SP0005152,KM25M25/007,A12477,Master of Nursing Science,Church Education Fund,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,2,3426976,2025-10-15,0HJUGY72W2,APPROVED
SP0005153,KS25M25/002,A12441,Master of Nursing Science,Private Sponsor,MERIT_BASED_AID,2025/2026,SEM1,1,3962261,2025-10-17,HUF5Q3P07X,APPROVED
SP0005154,KS25M25/002,A12441,Master of Nursing Science,Private Sponsor,MERIT_BASED_AID,2026/2027,SEM2,2,2284880,2026-01-31,CIZQEV5FF3,APPROVED
SP0005155,M24M25/002,A12438,Master of Nursing Science,Corporate Scholarship,TUITION_WAIVER,2024/2025,SEM1,1,3574942,2024-06-11,2NNYYSTKEI,APPROVED
SP0005156,M24M25/002,A12438,Master of Nursing Science,Corporate Scholarship,TUITION_WAIVER,2024/2025,SEM2,2,3450297,2024-10-07,AR8Y28NCSR,PENDING
SP0005157,M24M25/002,A12438,Master of Nursing Science,Corporate Scholarship,TUITION_WAIVER,2025/2026,SEM1,3,1818379,2025-06-08,W7J2LF8P5P,APPROVED
SP0005158,M24M25/002,A12438,Master of Nursing Science,Corporate Scholarship,TUITION_WAIVER,2025/2026,SEM2,4,3203875,2025-10-27,LJA59TP94U,APPROVED
SP0005159,M24M25/004,A12446,Master of Nursing Science,Government Sponsorship,TUITION_WAIVER,2024/2025,SEM1,1,4070051,2024-05-27,YFL2O7TQQO,APPROVED
SP0005160,M24M25/004,A12446,Master of Nursing Science,Government Sponsorship,TUITION_WAIVER,2024/2025,SEM2,2,2225456,2024-09-16,M1MMJLFOU5,APPROVED
SP0005161,M24M25/004,A12446,Master of Nursing Science,Government Sponsorship,TUITION_WAIVER,2025/2026,SEM1,3,2129155,2025-05-14,AYLJ1K3K2T,APPROVED
SP0005162,M24M25/004,A12446,Master of Nursing Science,Government Sponsorship,TUITION_WAIVER,2025/2026,SEM2,4,3655129,2025-10-01,DHFPO3QLQD,APPROVED
SP0005163,M24M25/006,A12463,Master of Nursing Science,Church Education Fund,TUITION_WAIVER,2024/2025,SEM1,1,2081451,2024-06-04,DTMG549NID,APPROVED
SP0005164,M24M25/006,A12463,Master of Nursing Science,Church Education Fund,TUITION_WAIVER,2024/2025,SEM2,2,3193331,2024-09-30,HNY16SF58X,APPROVED
SP0005165,M24M25/006,A12463,Master of Nursing Science,Church Education Fund,TUITION_WAIVER,2025/2026,SEM1,3,5228376,2025-06-16,NIB937TION,PENDING
SP0005166,M24M25/006,A12463,Master of Nursing Science,Church Education Fund,TUITION_WAIVER,2025/2026,SEM2,4,3315426,2025-10-12,GR1AHLX7GV,PENDING
SP0005167,M24M25/009,A12470,Master of Nursing Science,Government Sponsorship,FULL_SCHOLARSHIP,2024/2025,SEM1,1,1507246,2024-05-20,ER0IKB0R5L,PENDING
SP0005168,M24M25/009,A12470,Master of Nursing Science,Government Sponsorship,FULL_SCHOLARSHIP,2024/2025,SEM2,2,2715368,2024-09-15,8HVLG80AYQ,PENDING
SP0005169,M24M25/009,A12470,Master of Nursing Science,Government Sponsorship,FULL_SCHOLARSHIP,2025/2026,SEM1,3,3409960,2025-06-26,JVK5RTECH5,APPROVED
SP0005170,M24M25/009,A12470,Master of Nursing Science,Government Sponsorship,FULL_SCHOLARSHIP,2025/2026,SEM2,4,2603094,2025-09-11,4QIVDCMHKO,APPROVED
SP0005171,M24M25/011,A12478,Master of Nursing Science,Alumni Foundation,PARTIAL_SCHOLARSHIP,2024/2025,SEM1,1,3933784,2024-06-22,AGUSLC1MZ3,PENDING
SP0005172,M24M25/011,A12478,Master of Nursing Science,Alumni Foundation,PARTIAL_SCHOLARSHIP,2024/2025,SEM2,2,4501028,2024-10-18,CZ6DQICT1V,APPROVED
SP0005173,M24M25/011,A12478,Master of Nursing Science,Alumni Foundation,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,3,3766295,2025-05-10,1MCWCN605U,PENDING
SP0005174,M24M25/011,A12478,Master of Nursing Science,Alumni Foundation,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,4,2225130,2025-10-20,F9PINUG7GA,APPROVED
SP0005175,M25M25/001,A12439,Master of Nursing Science,Private Sponsor,TUITION_WAIVER,2025/2026,SEM1,1,1520053,2025-06-18,06KQ5XGGGZ,APPROVED
SP0005176,M25M25/001,A12439,Master of Nursing Science,Private Sponsor,TUITION_WAIVER,2025/2026,SEM2,2,1525477,2025-09-28,UBDL974956,APPROVED
SP0005177,M25M25/003,A12445,Master of Nursing Science,International Education Grant,NEED_BASED_AID,2025/2026,SEM1,1,3163435,2025-05-21,NHBVVOG7NK,APPROVED
SP0005178,M25M25/003,A12445,Master of Nursing Science,International Education Grant,NEED_BASED_AID,2025/2026,SEM2,2,3006074,2025-10-23,9L0O8AXOVY,APPROVED
SP0005179,M25M25/005,A12459,Master of Nursing Science,Government Sponsorship,MERIT_BASED_AID,2025/2026,SEM1,1,2815119,2025-06-05,1DONJJ10PF,APPROVED
SP0005180,M25M25/005,A12459,Master of Nursing Science,Government Sponsorship,MERIT_BASED_AID,2025/2026,SEM2,2,1615553,2025-10-27,QK5Z233HJ4,APPROVED
SP0005181,M25M25/008,A12479,Master of Nursing Science,Church Education Fund,TUITION_WAIVER,2025/2026,SEM1,1,2563233,2025-06-05,G2QHZA9D8D,APPROVED
SP0005182,M25M25/008,A12479,Master of Nursing Science,Church Education Fund,TUITION_WAIVER,2025/2026,SEM2,2,3900966,2025-09-15,VWV0MAQWJR,APPROVED
SP0005183,M25M25/010,A12481,Master of Nursing Science,Corporate Scholarship,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,1,4137406,2025-06-13,DJW8QMGC1G,APPROVED
SP0005184,M25M25/010,A12481,Master of Nursing Science,Corporate Scholarship,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,2,3357662,2025-10-19,OM10SIGLW8,PENDING
SP0005185,S24M25/001,A12447,Master of Nursing Science,Church Education Fund,TUITION_WAIVER,2024/2025,SEM1,1,1969217,2024-09-21,G8IBY3QXQS,APPROVED
SP0005186,S24M25/001,A12447,Master of Nursing Science,Church Education Fund,TUITION_WAIVER,2025/2026,SEM2,2,3747488,2025-01-20,MI6A7X27V5,APPROVED
SP0005187,S24M25/001,A12447,Master of Nursing Science,Church Education Fund,TUITION_WAIVER,2025/2026,SEM1,3,2933785,2025-09-25,5NH23GFZL1,APPROVED
SP0005188,S24M25/001,A12447,Master of Nursing Science,Church Education Fund,TUITION_WAIVER,2026/2027,SEM2,4,2726285,2026-01-11,IMLVSKTUZX,APPROVED
